         9617420 function calls (9313603 primitive calls) in 22.809 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.021    0.021 toolbox.py:13(<module>)
        1    0.000    0.000    0.021    0.021 models.py:8(<module>)
        1    0.000    0.000    0.020    0.020 ssl.py:88(<module>)
        1    0.000    0.000    0.020    0.020 bz2.py:5(<module>)
        1    0.000    0.000    0.020    0.020 tzfile.py:4(<module>)
   120063    0.020    0.000    0.020    0.000 search_space.py:57(action)
        1    0.000    0.000    0.020    0.020 tzfile.py:16(_byte_string)
        1    0.000    0.000    0.020    0.020 __init__.py:69(search_function)
      320    0.020    0.000    0.020    0.000 {method 'sort' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.019    0.019 opcode.py:5(<module>)
     1394    0.003    0.000    0.019    0.000 <frozen importlib._bootstrap>:78(_path_is_mode_type)
        1    0.000    0.000    0.019    0.019 linsolve.py:1(<module>)
      765    0.002    0.000    0.019    0.000 lookuptree.py:54(assoc)
        1    0.000    0.000    0.019    0.019 pool.py:10(<module>)
      103    0.001    0.000    0.019    0.000 arrayprint.py:700(__init__)
     8294    0.013    0.000    0.019    0.000 <frozen importlib._bootstrap>:52(<listcomp>)
        1    0.000    0.000    0.019    0.019 sysconfig.py:10(<module>)
      540    0.005    0.000    0.019    0.000 __init__.py:41(__init__)
        1    0.019    0.019    0.019    0.019 internals.py:140(mgr_locs)
     1273    0.001    0.000    0.019    0.000 <frozen importlib._bootstrap>:87(_path_isfile)
        1    0.000    0.000    0.018    0.018 memory.py:5(<module>)
        1    0.000    0.000    0.018    0.018 cfg.py:10(<module>)
        1    0.000    0.000    0.018    0.018 maxent.py:53(<module>)
        1    0.000    0.000    0.018    0.018 lzma.py:9(<module>)
    75563    0.018    0.000    0.018    0.000 {method 'add' of 'set' objects}
     1906    0.012    0.000    0.018    0.000 <frozen importlib._bootstrap>:274(_get_module_lock)
        1    0.000    0.000    0.018    0.018 ols.py:3(<module>)
        1    0.000    0.000    0.018    0.018 testing.py:1(<module>)
     1518    0.004    0.000    0.017    0.000 <frozen importlib._bootstrap>:824(cached)
       21    0.000    0.000    0.017    0.001 {built-in method warn}
        1    0.000    0.000    0.017    0.017 traceback.py:1(<module>)
        1    0.000    0.000    0.017    0.017 _discrete_distns.py:5(<module>)
        1    0.000    0.000    0.017    0.017 warnings.py:10(showwarning)
        1    0.000    0.000    0.017    0.017 pkg_resources.py:774(Environment)
        1    0.000    0.000    0.017    0.017 pkg_resources.py:112(get_supported_platform)
        1    0.000    0.000    0.017    0.017 warnings.py:19(formatwarning)
        1    0.000    0.000    0.017    0.017 linecache.py:14(getline)
        1    0.000    0.000    0.017    0.017 linecache.py:34(getlines)
        1    0.000    0.000    0.017    0.017 linecache.py:69(updatecache)
        1    0.000    0.000    0.017    0.017 transforms.py:1919(IdentityTransform)
        1    0.000    0.000    0.017    0.017 numeric.py:2125(identity)
        1    0.017    0.017    0.017    0.017 twodim_base.py:190(eye)
        1    0.000    0.000    0.017    0.017 pkg_resources.py:221(_macosx_vers)
        1    0.000    0.000    0.017    0.017 platform.py:663(mac_ver)
        1    0.000    0.000    0.017    0.017 platform.py:641(_mac_ver_xml)
        1    0.000    0.000    0.017    0.017 context.py:78(Semaphore)
        2    0.000    0.000    0.017    0.008 function_base.py:1(<module>)
        1    0.000    0.000    0.017    0.017 plistlib.py:978(load)
       13    0.000    0.000    0.017    0.001 _distn_infrastructure.py:2568(__init__)
     1623    0.003    0.000    0.017    0.000 <frozen importlib._bootstrap>:1870(_path_importer_cache)
    24555    0.016    0.000    0.016    0.000 _collections_abc.py:462(__init__)
        2    0.000    0.000    0.016    0.008 hashing.py:4(<module>)
        1    0.000    0.000    0.016    0.016 pyparsing.py:58(<module>)
     3213    0.016    0.000    0.016    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    19229    0.008    0.000    0.016    0.000 dbpedia.py:31(is_category_uri)
        1    0.000    0.000    0.015    0.015 subprocess.py:345(<module>)
        1    0.000    0.000    0.015    0.015 linalg.py:10(<module>)
        1    0.000    0.000    0.015    0.015 result.py:1(<module>)
        1    0.000    0.000    0.015    0.015 synchronize.py:11(<module>)
        1    0.000    0.000    0.015    0.015 status_codes.py:3(<module>)
        1    0.000    0.000    0.015    0.015 tokenize.py:433(open)
        1    0.000    0.000    0.015    0.015 tokenize.py:340(detect_encoding)
        1    0.000    0.000    0.015    0.015 tokenize.py:364(read_or_stop)
        1    0.015    0.015    0.015    0.015 {method 'readline' of '_io.BufferedReader' objects}
 1553/765    0.012    0.000    0.015    0.000 lookuptree.py:107(_assoc_down)
        1    0.000    0.000    0.015    0.015 engines.py:2(<module>)
      205    0.009    0.000    0.015    0.000 doccer.py:128(indentcount_lines)
        1    0.000    0.000    0.015    0.015 func_inspect.py:3(<module>)
      119    0.015    0.000    0.015    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.014    0.014 plistlib.py:554(_is_fmt_xml)
        2    0.014    0.007    0.014    0.007 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.014    0.014 glue.py:8(<module>)
        1    0.000    0.000    0.014    0.014 slsqp.py:14(<module>)
      592    0.002    0.000    0.014    0.000 wikiapi.py:214(<listcomp>)
        1    0.014    0.014    0.014    0.014 {method 'read' of '_io.TextIOWrapper' objects}
    20340    0.009    0.000    0.014    0.000 {built-in method isinstance}
        1    0.000    0.000    0.014    0.014 lbfgsb.py:9(<module>)
      542    0.004    0.000    0.014    0.000 _collections_abc.py:581(update)
        1    0.000    0.000    0.014    0.014 _validation.py:1(<module>)
        1    0.000    0.000    0.014    0.014 ridge.py:3(<module>)
        1    0.000    0.000    0.014    0.014 coordinate_descent.py:8(<module>)
        1    0.000    0.000    0.014    0.014 arpack.py:7(<module>)
        1    0.000    0.000    0.014    0.014 socket.py:45(<module>)
      317    0.002    0.000    0.014    0.000 inspect.py:2322(__init__)
    40399    0.013    0.000    0.013    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.013    0.013 util.py:14(<module>)
      830    0.003    0.000    0.013    0.000 <frozen importlib._bootstrap>:293(_lock_unlock_module)
        1    0.000    0.000    0.013    0.013 cobyla.py:11(<module>)
    27239    0.013    0.000    0.013    0.000 {built-in method min}
        1    0.000    0.000    0.013    0.013 mace.py:11(<module>)
      872    0.004    0.000    0.013    0.000 <frozen importlib._bootstrap>:2011(_get_spec)
      592    0.001    0.000    0.012    0.000 wikiapi.py:167(get_supercats)
      263    0.002    0.000    0.012    0.000 sre_compile.py:341(_compile_info)
     6173    0.012    0.000    0.012    0.000 {method 'splitlines' of 'str' objects}
     2111    0.005    0.000    0.012    0.000 numeric.py:2428(seterr)
        1    0.000    0.000    0.012    0.012 distance.py:63(<module>)
    21055    0.012    0.000    0.012    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.012    0.012 cookiejar.py:26(<module>)
        1    0.000    0.000    0.012    0.012 categorical.py:3(<module>)
       60    0.012    0.000    0.012    0.000 {built-in method bincount}
     2375    0.002    0.000    0.012    0.000 {method 'any' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.012    0.012 bicluster_metrics.py:1(<module>)
        1    0.000    0.000    0.012    0.012 pool.py:11(<module>)
        1    0.000    0.000    0.012    0.012 nnls.py:1(<module>)
     1184    0.003    0.000    0.011    0.000 db.py:187(__getitem__)
      156    0.002    0.000    0.011    0.000 abc.py:132(__new__)
        1    0.000    0.000    0.011    0.011 plm.py:3(<module>)
     3793    0.010    0.000    0.011    0.000 __init__.py:58(__setitem__)
    83460    0.011    0.000    0.011    0.000 {method 'append' of 'list' objects}
    24073    0.011    0.000    0.011    0.000 category_explorer.py:68(<genexpr>)
    23968    0.011    0.000    0.011    0.000 category_explorer.py:102(__init__)
      660    0.002    0.000    0.011    0.000 sre_compile.py:172(_compile_charset)
       99    0.000    0.000    0.011    0.000 _distn_infrastructure.py:607(__init__)
    27088    0.011    0.000    0.011    0.000 {built-in method setattr}
    14131    0.007    0.000    0.010    0.000 _collections_abc.py:517(__iter__)
16528/16519    0.009    0.000    0.010    0.000 {method 'join' of 'str' objects}
     1906    0.010    0.000    0.010    0.000 <frozen importlib._bootstrap>:192(acquire)
     2435    0.001    0.000    0.010    0.000 _methods.py:37(_any)
        1    0.000    0.000    0.010    0.010 bisect.py:1(<module>)
    23047    0.010    0.000    0.010    0.000 {method 'union' of 'set' objects}
      592    0.001    0.000    0.010    0.000 wikiapi.py:163(get_subcats)
     6176    0.010    0.000    0.010    0.000 {method 'expandtabs' of 'str' objects}
        1    0.000    0.000    0.010    0.010 optimize.py:17(<module>)
        5    0.000    0.000    0.010    0.002 offsets.py:555(__init__)
        5    0.010    0.002    0.010    0.002 offsets.py:572(get_calendar)
       99    0.002    0.000    0.010    0.000 features.py:132(value_map)
      100    0.004    0.000    0.009    0.000 <frozen importlib._bootstrap>:1853(_path_hooks)
    23046    0.009    0.000    0.009    0.000 {method 'intersection' of 'set' objects}
      759    0.002    0.000    0.009    0.000 <frozen importlib._bootstrap>:1631(path_stats)
     7091    0.006    0.000    0.009    0.000 sre_parse.py:130(__getitem__)
    22983    0.009    0.000    0.009    0.000 {built-in method heappush}
        1    0.000    0.000    0.009    0.009 linecache.py:6(<module>)
 2421/992    0.008    0.000    0.009    0.000 sre_parse.py:140(getwidth)
     1906    0.008    0.000    0.009    0.000 <frozen importlib._bootstrap>:217(release)
        1    0.000    0.000    0.009    0.009 grammar.py:70(<module>)
      592    0.001    0.000    0.009    0.000 wikiapi.py:208(<listcomp>)
        1    0.000    0.000    0.009    0.009 linesearch.py:13(<module>)
        1    0.000    0.000    0.008    0.008 cookies.py:127(<module>)
     1076    0.002    0.000    0.008    0.000 <frozen importlib._bootstrap>:268(__exit__)
        1    0.000    0.000    0.008    0.008 timedeltas.py:3(<module>)
     8560    0.008    0.000    0.008    0.000 <frozen importlib._bootstrap>:518(_verbose_message)
     1055    0.001    0.000    0.008    0.000 numeric.py:2813(__enter__)
      660    0.005    0.000    0.008    0.000 sre_compile.py:201(_optimize_charset)
        1    0.000    0.000    0.008    0.008 random.py:4(<module>)
        1    0.000    0.000    0.008    0.008 base64.py:3(<module>)
        1    0.000    0.000    0.008    0.008 ops.py:2(<module>)
    22218    0.008    0.000    0.008    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.007    0.007 morestats.py:5(<module>)
      759    0.004    0.000    0.007    0.000 <frozen importlib._bootstrap>:739(__exit__)
     3643    0.007    0.000    0.007    0.000 {built-in method array}
        3    0.000    0.000    0.007    0.002 util.py:1(<module>)
      766    0.004    0.000    0.007    0.000 dictionary.py:8(__init__)
        1    0.000    0.000    0.007    0.007 pickle.py:1(<module>)
     1055    0.002    0.000    0.007    0.000 numeric.py:2818(__exit__)
       16    0.000    0.000    0.007    0.000 pyparsing.py:1812(__init__)
      872    0.005    0.000    0.007    0.000 <frozen importlib._bootstrap>:884(spec_from_file_location)
     2734    0.002    0.000    0.007    0.000 numeric.py:464(asanyarray)
       11    0.000    0.000    0.007    0.001 decorator.py:200(decorator)
        1    0.000    0.000    0.007    0.007 zeros.py:1(<module>)
        1    0.000    0.000    0.007    0.007 platform.py:10(<module>)
       14    0.000    0.000    0.006    0.000 pkg_resources.py:460(add_entry)
       92    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap>:2322(__import__)
    12907    0.003    0.000    0.006    0.000 _collections_abc.py:481(__iter__)
      206    0.002    0.000    0.006    0.000 arrayprint.py:579(<listcomp>)
     1092    0.006    0.000    0.006    0.000 {built-in method __new__ of type object at 0x109e5c0f0}
      101    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap>:2102(path_hook_for_FileFinder)
        1    0.000    0.000    0.006    0.006 tree.py:10(<module>)
     1212    0.004    0.000    0.006    0.000 <frozen importlib._bootstrap>:172(__init__)
      184    0.001    0.000    0.006    0.000 <frozen importlib._bootstrap>:2240(_gcd_import)
        1    0.000    0.000    0.005    0.005 featstruct.py:1941(FeatStructReader)
        1    0.000    0.000    0.005    0.005 evaluate.py:15(<module>)
       66    0.001    0.000    0.005    0.000 pkg_resources.py:1882(find_on_path)
      690    0.002    0.000    0.005    0.000 abc.py:178(__instancecheck__)
        1    0.000    0.000    0.005    0.005 __init__.py:80(<module>)
     1184    0.001    0.000    0.005    0.000 dbpedia.py:60(to_category_uri)
     5438    0.002    0.000    0.005    0.000 sre_parse.py:202(match)
        1    0.000    0.000    0.005    0.005 quadpack.py:3(<module>)
     2111    0.004    0.000    0.005    0.000 numeric.py:2524(geterr)
       14    0.000    0.000    0.005    0.000 pyparsing.py:1084(parseString)
        1    0.000    0.000    0.005    0.005 chart.py:31(<module>)
      144    0.005    0.000    0.005    0.000 {built-in method getcwd}
     1517    0.003    0.000    0.005    0.000 <frozen importlib._bootstrap>:45(_r_long)
    24071    0.005    0.000    0.005    0.000 category_explorer.py:360(<lambda>)
      103    0.002    0.000    0.005    0.000 arrayprint.py:639(__init__)
        1    0.000    0.000    0.005    0.005 dyld.py:3(<module>)
        1    0.000    0.000    0.005    0.005 xmldocs.py:12(<module>)
        3    0.000    0.000    0.004    0.001 __init__.py:840(__init__)
   302/14    0.001    0.000    0.004    0.000 pyparsing.py:957(_parseNoCache)
        1    0.000    0.000    0.004    0.004 xmldocs.py:86(XMLCorpusView)
      100    0.000    0.000    0.004    0.000 learning_search.py:98(new_iteration)
    78/14    0.000    0.000    0.004    0.000 pyparsing.py:2358(parseImpl)
     1184    0.004    0.000    0.004    0.000 {built-in method read}
     1632    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap>:56(_path_split)
      100    0.000    0.000    0.004    0.000 learning_search.py:74(copy)
      404    0.001    0.000    0.004    0.000 __init__.py:851(__setitem__)
